03-13-19:00:24 0.01
03-13-19:00:29 0.01
03-13-19:00:34 0.01
03-13-19:00:40 0.01
03-13-19:00:45 0.01
03-13-19:00:50 0.01
03-13-19:00:55 0.01
03-13-19:01:00 0.01
03-13-19:01:05 0.01
03-13-19:01:10 0.01
03-13-19:01:15 0.01
03-13-19:01:20 0.01
03-13-19:01:25 0.01
03-13-19:01:30 0.01
03-13-19:01:35 0.01
03-13-19:01:40 0.01
03-13-19:01:45 0.01
03-13-19:01:50 0.01
03-13-19:01:55 0.01
03-13-19:02:01 0.01
03-13-19:02:06 0.01
03-13-19:02:11 0.01
03-13-19:02:16 0.01
03-13-19:02:21 0.01
03-13-19:02:26 0.01
03-13-19:02:31 0.01
03-13-19:02:36 0.01
03-13-19:02:41 0.01
03-13-19:02:46 0.01
03-13-19:02:51 0.01
03-13-19:02:56 0.01
03-13-19:03:01 0.01
03-13-19:03:06 0.01
03-13-19:03:11 0.01
03-13-19:03:17 0.01
03-13-19:03:22 0.01
03-13-19:03:27 0.01
03-13-19:03:32 0.01
03-13-19:03:37 0.01
03-13-19:03:42 0.01
03-13-19:03:47 0.01
03-13-19:03:52 0.01
03-13-19:03:57 0.01
03-13-19:04:02 0.01
03-13-19:04:07 0.01
03-13-19:04:12 0.01
03-13-19:04:17 0.01
03-13-19:04:22 0.01
03-13-19:04:27 0.01
03-13-19:04:32 0.01
03-13-19:04:37 0.01
03-13-19:04:43 0.01
03-13-19:04:48 0.01
03-13-19:04:53 0.01
03-13-19:04:58 0.01
03-13-19:05:03 0.01
03-13-19:05:08 0.01
03-13-19:05:13 0.01
03-13-19:05:18 0.01
03-13-19:05:23 0.01
03-13-19:05:28 0.01
03-13-19:05:33 0.01
03-13-19:05:38 0.01
03-13-19:05:43 0.01
03-13-19:05:48 0.01
03-13-19:05:53 0.01
03-13-19:05:59 0.01
03-13-19:06:04 0.01
03-13-19:06:09 0.01
03-13-19:06:14 0.01
03-13-19:06:19 0.01
03-13-19:06:24 0.01
03-13-19:06:29 0.01
03-13-19:06:34 0.01
03-13-19:06:39 0.01
03-13-19:06:44 0.01
03-13-19:06:49 0.01
03-13-19:06:54 0.01
03-13-19:06:59 0.01
03-13-19:07:04 0.01
03-13-19:07:09 0.01
03-13-19:07:15 0.01
03-13-19:07:20 0.01
03-13-19:07:25 0.01
03-13-19:07:30 0.01
03-13-19:07:35 0.01
03-13-19:07:40 0.01
03-13-19:07:45 0.01
03-13-19:07:50 0.01
03-13-19:07:55 0.01
03-13-19:08:00 0.01
03-13-19:08:05 0.01
03-13-19:08:10 0.01
03-13-19:08:15 0.01
03-13-19:08:20 0.01
03-13-19:08:25 0.01
03-13-19:08:30 0.01
03-13-19:08:35 0.01
03-13-19:08:41 0.01
03-13-19:08:46 0.01
03-13-19:08:51 0.01
03-13-19:08:56 0.01
03-13-19:09:01 0.01
03-13-19:09:06 0.01
03-13-19:09:11 0.01
03-13-19:09:16 0.01
03-13-19:09:21 0.01
03-13-19:09:26 0.01
03-13-19:09:31 0.01
03-13-19:09:36 0.01
03-13-19:09:41 0.01
03-13-19:09:46 0.01
03-13-19:09:51 0.01
03-13-19:09:56 0.01
03-13-19:10:02 0.01
03-13-19:10:07 0.01
03-13-19:10:12 0.01
03-13-19:10:17 0.01
03-13-19:10:22 0.01
03-13-19:10:27 0.01
03-13-19:10:32 0.01
03-13-19:10:37 0.01
03-13-19:10:42 0.01
03-13-19:10:47 0.01
03-13-19:10:52 0.01
03-13-19:10:57 0.01
03-13-19:11:02 0.01
03-13-19:11:07 0.01
03-13-19:11:12 0.01
03-13-19:11:17 0.01
03-13-19:11:22 0.01
03-13-19:11:28 0.01
03-13-19:11:33 0.01
03-13-19:11:38 0.01
03-13-19:11:43 0.01
03-13-19:11:48 0.01
03-13-19:11:53 0.01
03-13-19:11:58 0.01
03-13-19:12:03 0.01
03-13-19:12:08 0.01
03-13-19:12:13 0.01
03-13-19:12:18 0.01
03-13-19:12:23 0.01
03-13-19:12:28 0.01
03-13-19:12:33 0.01
03-13-19:12:39 0.01
03-13-19:12:44 0.01
03-13-19:12:49 0.01
03-13-19:12:54 0.01
03-13-19:12:59 0.01
03-13-19:13:04 0.01
03-13-19:13:09 0.01
03-13-19:13:14 0.01
03-13-19:13:19 0.01
03-13-19:13:24 0.01
03-13-19:13:29 0.01
03-13-19:13:34 0.01
03-13-19:13:39 0.01
03-13-19:13:44 0.01
03-13-19:13:49 0.01
03-13-19:13:54 0.01
03-13-19:14:00 0.01
03-13-19:14:05 0.01
03-13-19:14:10 0.01
03-13-19:14:15 0.01
03-13-19:14:20 0.01
03-13-19:14:25 0.01
03-13-19:14:30 0.01
03-13-19:14:35 0.01
03-13-19:14:40 0.01
03-13-19:14:45 0.01
03-13-19:14:50 0.01
03-13-19:14:55 0.01
03-13-19:15:00 0.01
03-13-19:15:05 0.01
03-13-19:15:10 0.01
03-13-19:15:15 0.01
03-13-19:15:20 0.01
03-13-19:15:26 0.01
03-13-19:15:31 0.01
03-13-19:15:36 0.01
03-13-19:15:41 0.01
03-13-19:15:46 0.01
03-13-19:15:51 0.01
03-13-19:15:56 0.01
03-13-19:16:01 0.01
03-13-19:16:06 0.01
03-13-19:16:11 0.01
03-13-19:16:16 0.01
03-13-19:16:21 0.01
03-13-19:16:26 0.01
03-13-19:16:31 0.01
03-13-19:16:36 0.01
03-13-19:16:41 0.01
03-13-19:16:46 0.01
03-13-19:16:52 0.01
03-13-19:16:57 0.01
03-13-19:17:02 0.01
03-13-19:17:07 0.01
03-13-19:17:12 0.01
03-13-19:17:17 0.01
03-13-19:17:22 0.01
03-13-19:17:27 0.01
03-13-19:17:32 0.01
03-13-19:17:37 0.01
03-13-19:17:42 0.01
03-13-19:17:47 0.01
03-13-19:17:52 0.01
03-13-19:17:57 0.01
03-13-19:18:02 0.01
03-13-19:18:07 0.01
03-13-19:18:12 0.01
03-13-19:18:18 0.01
03-13-19:18:23 0.01
03-13-19:18:28 0.01
03-13-19:18:33 0.01
03-13-19:18:38 0.01
03-13-19:18:43 0.01
03-13-19:18:48 0.01
03-13-19:18:53 0.01
03-13-19:18:58 0.01
03-13-19:19:03 0.01
03-13-19:19:08 0.01
03-13-19:19:13 0.01
03-13-19:19:18 0.01
03-13-19:19:23 0.01
03-13-19:19:28 0.01
03-13-19:19:34 0.01
03-13-19:19:39 0.01
03-13-19:19:44 0.01
03-13-19:19:49 0.01
03-13-19:19:54 0.01
03-13-19:19:59 0.01
03-13-19:20:04 0.01
03-13-19:20:09 0.01
03-13-19:20:14 0.01
03-13-19:20:19 0.01
03-13-19:20:24 0.01
03-13-19:20:29 0.01
03-13-19:20:34 0.01
03-13-19:20:39 0.01
03-13-19:20:44 0.01
03-13-19:20:49 0.01
03-13-19:20:54 0.01
03-13-19:21:00 0.01
03-13-19:21:05 0.01
03-13-19:21:10 0.01
03-13-19:21:15 0.01
03-13-19:21:20 0.01
03-13-19:21:25 0.01
03-13-19:21:30 0.01
03-13-19:21:35 0.01
03-13-19:21:40 0.01
03-13-19:21:45 0.01
03-13-19:21:50 0.01
03-13-19:21:55 0.01
03-13-19:22:00 0.01
03-13-19:22:05 0.01
03-13-19:22:10 0.01
03-13-19:22:15 0.01
03-13-19:22:21 0.01
03-13-19:22:26 0.01
03-13-19:22:31 0.01
03-13-19:22:36 0.01
03-13-19:22:41 0.01
03-13-19:22:46 0.01
03-13-19:22:51 0.01
03-13-19:22:56 0.01
03-13-19:23:01 0.01
03-13-19:23:06 0.01
03-13-19:23:11 0.01
03-13-19:23:16 0.01
03-13-19:23:21 0.01
03-13-19:23:26 0.01
03-13-19:23:31 0.01
03-13-19:23:37 0.01
03-13-19:23:42 0.01
03-13-19:23:47 0.01
03-13-19:23:52 0.01
03-13-19:23:57 0.01
03-13-19:24:02 0.01
03-13-19:24:07 0.01
03-13-19:24:12 0.01
03-13-19:24:17 0.01
03-13-19:24:22 0.01
03-13-19:24:27 0.01
03-13-19:24:32 0.01
03-13-19:24:37 0.01
03-13-19:24:42 0.01
03-13-19:24:47 0.01
03-13-19:24:52 0.01
03-13-19:24:58 0.01
03-13-19:25:03 0.01
03-13-19:25:08 0.01
03-13-19:25:13 0.01
03-13-19:25:18 0.01
03-13-19:25:23 0.01
03-13-19:25:28 0.01
03-13-19:25:33 0.01
03-13-19:25:38 0.01
03-13-19:25:43 0.01
03-13-19:25:48 0.01
03-13-19:25:53 0.01
03-13-19:25:58 0.01
03-13-19:26:03 0.01
03-13-19:26:08 0.01
03-13-19:26:14 0.01
03-13-19:26:19 0.01
03-13-19:26:24 0.01
03-13-19:26:29 0.01
03-13-19:26:34 0.01
03-13-19:26:39 0.01
03-13-19:26:44 0.01
03-13-19:26:49 0.01
03-13-19:26:54 0.01
03-13-19:26:59 0.01
03-13-19:27:04 0.01
03-13-19:27:09 0.01
03-13-19:27:14 0.01
03-13-19:27:19 0.01
03-13-19:27:24 0.01
03-13-19:27:29 0.01
03-13-19:27:35 0.01
03-13-19:27:40 0.01
03-13-19:27:45 0.01
03-13-19:27:50 0.01
03-13-19:27:55 0.01
03-13-19:28:00 0.01
03-13-19:28:05 0.01
03-13-19:28:10 0.01
03-13-19:28:15 0.01
03-13-19:28:20 0.01
03-13-19:28:25 0.01
03-13-19:28:30 0.01
03-13-19:28:35 0.01
03-13-19:28:40 0.01
03-13-19:28:45 0.01
03-13-19:28:50 0.01
03-13-19:28:56 0.01
03-13-19:29:01 0.01
03-13-19:29:06 0.01
03-13-19:29:11 0.01
03-13-19:29:16 0.01
03-13-19:29:21 0.01
03-13-19:29:26 0.01
03-13-19:29:31 0.01
03-13-19:29:36 0.01
03-13-19:29:41 0.01
03-13-19:29:46 0.01
03-13-19:29:51 0.01
03-13-19:29:56 0.01
03-13-19:30:01 0.01
03-13-19:30:07 0.01
03-13-19:30:12 0.01
03-13-19:30:17 0.01
03-13-19:30:22 0.01
03-13-19:30:27 0.01
03-13-19:30:32 0.01
03-13-19:30:37 0.01
03-13-19:30:42 0.01
03-13-19:30:47 0.01
03-13-19:30:52 0.01
03-13-19:30:57 0.01
03-13-19:31:02 0.01
03-13-19:31:07 0.01
03-13-19:31:12 0.01
03-13-19:31:17 0.01
03-13-19:31:22 0.01
03-13-19:31:27 0.01
03-13-19:31:33 0.01
03-13-19:31:38 0.01
03-13-19:31:43 0.01
03-13-19:31:48 0.01
03-13-19:31:53 0.01
03-13-19:31:58 0.01
03-13-19:32:03 0.01
03-13-19:32:08 0.01
03-13-19:32:13 0.01
03-13-19:32:18 0.01
03-13-19:32:23 0.01
03-13-19:32:28 0.01
03-13-19:32:33 0.01
03-13-19:32:38 0.01
03-13-19:32:43 0.01
03-13-19:32:48 0.01
03-13-19:32:53 0.01
03-13-19:32:59 0.01
03-13-19:33:04 0.01
03-13-19:33:09 0.01
03-13-19:33:14 0.01
03-13-19:33:19 0.01
03-13-19:33:24 0.01
03-13-19:33:29 0.01
03-13-19:33:34 0.01
03-13-19:33:39 0.01
03-13-19:33:44 0.01
03-13-19:33:49 0.01
03-13-19:33:54 0.01
03-13-19:33:59 0.01
03-13-19:34:04 0.01
03-13-19:34:09 0.01
03-13-19:34:14 0.01
03-13-19:34:20 0.01
03-13-19:34:25 0.01
03-13-19:34:30 0.01
03-13-19:34:35 0.01
03-13-19:34:40 0.01
03-13-19:34:45 0.01
03-13-19:34:50 0.01
03-13-19:34:55 0.01
03-13-19:35:00 0.01
03-13-19:35:05 0.01
03-13-19:35:10 0.01
03-13-19:35:15 0.01
03-13-19:35:20 0.01
03-13-19:35:25 0.01
03-13-19:35:30 0.01
03-13-19:35:35 0.01
03-13-19:35:41 0.01
03-13-19:35:46 0.01
03-13-19:35:51 0.01
03-13-19:35:56 0.01
03-13-19:36:01 0.01
03-13-19:36:06 0.01
03-13-19:36:11 0.01
03-13-19:36:16 0.01
03-13-19:36:21 0.01
03-13-19:36:26 0.01
03-13-19:36:31 0.01
03-13-19:36:36 0.01
03-13-19:36:41 0.01
03-13-19:36:46 0.01
03-13-19:36:51 0.01
03-13-19:36:56 0.01
03-13-19:37:01 0.01
03-13-19:37:07 0.01
03-13-19:37:12 0.01
03-13-19:37:17 0.01
03-13-19:37:22 0.01
03-13-19:37:27 0.01
03-13-19:37:32 0.01
03-13-19:37:37 0.01
03-13-19:37:42 0.01
03-13-19:37:47 0.01
03-13-19:37:52 0.01
03-13-19:37:57 0.01
03-13-19:38:02 0.01
03-13-19:38:07 0.01
03-13-19:38:12 0.01
03-13-19:38:17 0.01
03-13-19:38:22 0.01
03-13-19:38:28 0.01
03-13-19:38:33 0.01
03-13-19:38:38 0.01
03-13-19:38:43 0.01
03-13-19:38:48 0.01
03-13-19:38:53 0.01
03-13-19:38:58 0.01
03-13-19:39:03 0.01
03-13-19:39:08 0.01
03-13-19:39:13 0.01
03-13-19:39:18 0.01
03-13-19:39:23 0.01
03-13-19:39:28 0.01
03-13-19:39:33 0.01
03-13-19:39:38 0.01
03-13-19:39:43 0.01
03-13-19:39:49 0.01
03-13-19:39:54 0.01
03-13-19:39:59 0.01
03-13-19:40:04 0.01
03-13-19:40:09 0.01
03-13-19:40:14 0.01
03-13-19:40:35 0.01
03-13-19:40:45 0.01
03-13-19:40:55 0.01
03-13-19:41:05 0.01
03-13-19:41:15 0.01
03-13-19:41:25 0.01
03-13-19:41:35 0.01
03-13-19:41:45 0.01
03-13-19:41:55 0.01
03-13-19:42:05 0.01
03-13-19:42:15 0.01
03-13-19:42:26 0.01
03-13-19:42:36 0.01
03-13-19:42:47 0.01
03-13-19:42:57 0.01
03-13-19:43:07 0.01
03-13-19:43:17 0.01
03-13-19:43:27 0.01
03-13-19:43:37 0.01
03-13-19:43:47 0.01
03-13-19:43:57 0.01
03-13-19:44:07 0.01
03-13-19:44:17 0.01
03-13-19:44:27 0.01
03-13-19:44:37 0.01
03-13-19:44:47 0.01
03-13-19:44:57 0.01
03-13-19:45:07 0.01
03-13-19:45:17 0.01
03-13-19:45:27 0.01
03-13-19:45:38 0.01
03-13-19:45:48 0.01
03-13-19:45:58 0.01
03-13-19:46:08 0.01
03-13-19:46:18 0.01
03-13-19:46:28 0.01
03-13-19:46:38 0.01
03-13-19:46:48 0.01
03-13-19:46:58 0.01
03-13-19:47:08 0.01
03-13-19:47:18 0.01
03-13-19:47:28 0.01
03-13-19:47:38 0.01
03-13-19:47:48 0.01
03-13-19:47:58 0.01
03-13-19:48:08 0.01
03-13-19:48:18 0.01
03-13-19:48:29 0.01
03-13-19:48:39 0.01
03-13-19:48:49 0.01
03-13-19:48:59 0.01
03-13-19:49:09 0.01
03-13-19:49:19 0.01
03-13-19:49:29 0.01
03-13-19:49:39 0.01
03-13-19:49:49 0.01
03-13-19:49:59 0.01
03-13-19:50:09 0.01
03-13-19:50:19 0.01
03-13-19:50:29 0.01
03-13-19:50:39 0.01
03-13-19:50:49 0.01
03-13-19:50:59 0.01
03-13-19:51:09 0.01
03-13-19:51:20 0.01
03-13-19:51:30 0.01
03-13-19:51:40 0.01
03-13-19:51:50 0.01
03-13-19:52:00 0.01
03-13-19:52:10 0.01
03-13-19:52:20 0.01
03-13-19:52:30 0.01
03-13-19:52:40 0.01
03-13-19:52:50 0.01
03-13-19:53:00 0.01
03-13-19:53:10 0.01
03-13-19:53:20 0.01
03-13-19:53:30 0.01
03-13-19:53:40 0.01
03-13-19:53:50 0.01
03-13-19:54:00 0.01
03-13-19:54:11 0.01
03-13-19:54:21 0.01
03-13-19:54:31 0.01
03-13-19:54:41 0.01
03-13-19:54:51 0.01
03-13-19:55:01 0.01
03-13-19:55:11 0.01
03-13-19:55:21 0.01
03-13-19:55:31 0.01
03-13-19:55:41 0.01
03-13-19:55:51 0.01
03-13-19:56:01 0.01
03-13-19:56:11 0.01
03-13-19:56:21 0.01
03-13-19:56:31 0.01
03-13-19:56:41 0.01
03-13-19:56:51 0.01
03-13-19:57:02 0.01
03-13-19:57:12 0.01
03-13-19:57:22 0.01
03-13-19:57:32 0.01
03-13-19:57:42 0.01
03-13-19:57:52 0.01
03-13-19:58:02 0.01
03-13-19:58:12 0.01
03-13-19:58:22 0.01
03-13-19:58:32 0.01
03-13-19:58:38 0.01
03-13-19:58:49 0.01
03-13-19:58:59 0.01
03-13-19:59:09 0.01
03-13-19:59:19 0.01
03-13-19:59:29 0.01
03-13-19:59:39 0.01
03-13-19:59:49 0.01
03-13-19:59:59 0.01
03-13-20:00:09 0.01
03-13-20:00:19 0.01
03-13-20:00:29 0.01
03-13-20:00:39 0.01
03-13-20:00:49 0.01
03-13-20:00:59 0.01
03-13-20:01:09 0.01
03-13-20:01:19 0.01
03-13-20:01:30 0.01
03-13-20:01:40 0.01
03-13-20:01:50 0.01
03-13-20:02:00 0.01
03-13-20:02:10 0.01
03-13-20:02:20 0.01
03-13-20:02:30 0.01
03-13-20:02:40 0.01
03-13-20:02:50 0.01
03-13-20:03:00 0.01
03-13-20:03:10 0.01
03-13-20:03:20 0.01
03-13-20:03:30 0.01
03-13-20:03:40 0.01
03-13-20:03:50 0.01
03-13-20:04:00 0.01
03-13-20:04:10 0.01
03-13-20:04:20 0.01
03-13-20:04:31 0.01
03-13-20:04:41 0.01
03-13-20:04:51 0.01
03-13-20:05:01 0.01
03-13-20:05:11 0.01
03-13-20:05:21 0.01
03-13-20:05:31 0.01
03-13-20:05:41 0.01
03-13-20:05:51 0.01
03-13-20:06:01 0.01
03-13-20:06:11 0.01
03-13-20:06:21 0.01
03-13-20:06:31 0.01
03-13-20:06:41 0.01
03-13-20:06:51 0.01
03-13-20:07:01 0.01
03-13-20:07:11 0.01
03-13-20:07:21 0.01
03-13-20:07:31 0.01
03-13-20:07:42 0.01
03-13-20:07:52 0.01
03-13-20:08:02 0.01
03-13-20:08:12 0.01
03-13-20:08:22 0.01
03-13-20:08:32 0.01
03-13-20:08:42 0.01
03-13-20:08:52 0.01
03-13-20:09:02 0.01
03-13-20:09:12 0.01
03-13-20:09:22 0.01
03-13-20:09:32 0.01
03-13-20:09:42 0.01
03-13-20:09:52 0.01
03-13-20:10:02 0.01
03-13-20:10:12 0.01
03-13-20:10:22 0.01
03-13-20:10:33 0.01
03-13-20:10:43 0.01
03-13-20:10:53 0.01
03-13-20:11:03 0.01
03-13-20:11:13 0.01
03-13-20:11:23 0.01
03-13-20:11:33 0.01
03-13-20:11:43 0.01
03-13-20:11:53 0.01
03-13-20:12:03 0.01
03-13-20:12:13 0.01
03-13-20:12:23 0.01
03-13-20:12:33 0.01
03-13-20:12:43 0.01
03-13-20:12:53 0.01
03-13-20:13:03 0.01
03-13-20:13:13 0.01
03-13-20:13:23 0.01
03-13-20:13:33 0.01
03-13-20:13:44 0.01
